,Name,LaptopID,RAM,HDD,SSD,Graphic,Link,Price,Best Offer,Date
1921,MSI GF75 Thin Core i7 9th Gen - (16 GB/1 TB HDD/256 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA Geforc...,COMFUR8XGGHCYGRS,16,1,256,4,https://www.flipkart.com/msi-gf75-thin-core-i7-9th-gen-16-gb-1-tb-hdd-256-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-gtx-1650-ti-9scsr-456in-gaming-laptop/p/itmf9dee2235c371?pid=COMFUR8XGGHCYGRS&lid=LSTCOMFUR8XGGHCYGRSRM7FNC&marketplace=FLIPKART&spotlightTagId=BestvalueId_6bo%2Fb5g&srno=b_1_13&otracker=browse&fm=organic&iid=0189bc6d-9604-4f11-8e8e-b2f557cefd65.COMFUR8XGGHCYGRS.SEARCH&ssid=jaoguw29n40000001603093631388,75990,10,19/10
1922,HP 15s Core i5 10th Gen - (8 GB/1 TB HDD/Windows 10 Home) 15s-DU1034TU Thin and Light Laptop,COMFQN65HQXFZTYH,8,1,0,0,https://www.flipkart.com/hp-15s-core-i5-10th-gen-8-gb-1-tb-hdd-windows-10-home-15s-du1034tu-thin-light-laptop/p/itm29feaaca46e49?pid=COMFQN65HQXFZTYH&lid=LSTCOMFQN65HQXFZTYHFWNNWH&marketplace=FLIPKART&srno=b_1_14&otracker=browse&fm=organic&iid=0189bc6d-9604-4f11-8e8e-b2f557cefd65.COMFQN65HQXFZTYH.SEARCH&ssid=jaoguw29n40000001603093631388,51990,10,19/10
1923,HP Pavilion Gaming Ryzen 5 Quad Core 3550H - (8 GB/1 TB HDD/Windows 10 Home/4 GB Graphics/NVIDIA Gefor...,COMFSFNVDXG74QXR,8,1,0,4,https://www.flipkart.com/hp-pavilion-gaming-ryzen-5-quad-core-3550h-8-gb-1-tb-hdd-windows-10-home-4-gb-graphics-nvidia-geforce-gtx-1650-15-ec0101ax-laptop/p/itma1af6bf593dc8?pid=COMFSFNVDXG74QXR&lid=LSTCOMFSFNVDXG74QXRY8FRH2&marketplace=FLIPKART&srno=b_1_15&otracker=browse&fm=organic&iid=0189bc6d-9604-4f11-8e8e-b2f557cefd65.COMFSFNVDXG74QXR.SEARCH&ssid=jaoguw29n40000001603093631388,49990,10,19/10
1924,Dell Vostro Core i3 10th Gen - (4 GB/256 GB SSD/Windows 10 Home) Vostro 3491 Thin and Light Laptop,COMFTZ8FAZQUCSQK,4,0,256,0,https://www.flipkart.com/dell-vostro-core-i3-10th-gen-4-gb-256-gb-ssd-windows-10-home-3491-thin-light-laptop/p/itm1a23c30f7b3c9?pid=COMFTZ8FAZQUCSQK&lid=LSTCOMFTZ8FAZQUCSQK60SJUW&marketplace=FLIPKART&srno=b_1_17&otracker=browse&fm=organic&iid=0189bc6d-9604-4f11-8e8e-b2f557cefd65.COMFTZ8FAZQUCSQK.SEARCH&ssid=jaoguw29n40000001603093631388,34190,10,19/10
1925,HP 15s Core i5 10th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/2 GB Graphics) 15s-dr1000tx Thin a...,COMFN98UZHD72H32,8,1,256,2,https://www.flipkart.com/hp-15s-core-i5-10th-gen-8-gb-1-tb-hdd-256-gb-ssd-windows-10-home-2-graphics-15s-dr1000tx-thin-light-laptop/p/itm6b7ac7455bee0?pid=COMFN98UZHD72H32&lid=LSTCOMFN98UZHD72H32LPXLOR&marketplace=FLIPKART&srno=b_1_18&otracker=browse&fm=organic&iid=0189bc6d-9604-4f11-8e8e-b2f557cefd65.COMFN98UZHD72H32.SEARCH&ssid=jaoguw29n40000001603093631388,63990,10,19/10
1926,Asus VivoBook 14 Core i5 10th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home) X412FA-EK512T Thin and ...,COMFQV98KXSTUWAU,8,1,256,0,https://www.flipkart.com/asus-vivobook-14-core-i5-10th-gen-8-gb-1-tb-hdd-256-gb-ssd-windows-10-home-x412fa-ek512t-thin-light-laptop/p/itme8910945cc558?pid=COMFQV98KXSTUWAU&lid=LSTCOMFQV98KXSTUWAUKZJQSP&marketplace=FLIPKART&srno=b_1_19&otracker=browse&fm=organic&iid=0189bc6d-9604-4f11-8e8e-b2f557cefd65.COMFQV98KXSTUWAU.SEARCH&ssid=jaoguw29n40000001603093631388,47990,10,19/10
1927,Asus VivoBook 14 Core i5 10th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home) X412FA-EK513T Thin and ...,COMFQV98UWPSPEN6,8,1,256,0,https://www.flipkart.com/asus-vivobook-14-core-i5-10th-gen-8-gb-1-tb-hdd-256-gb-ssd-windows-10-home-x412fa-ek513t-thin-light-laptop/p/itmb3cae6d3586a8?pid=COMFQV98UWPSPEN6&lid=LSTCOMFQV98UWPSPEN6SAAH6T&marketplace=FLIPKART&srno=b_1_21&otracker=browse&fm=organic&iid=0189bc6d-9604-4f11-8e8e-b2f557cefd65.COMFQV98UWPSPEN6.SEARCH&ssid=jaoguw29n40000001603093631388,47990,10,19/10
1928,Asus VivoBook 14 Core i3 10th Gen - (4 GB/256 GB SSD/Windows 10 Home) X412FA-EK362T Thin and Light Lap...,COMFQV98JH3RDM34,4,0,256,0,https://www.flipkart.com/asus-vivobook-14-core-i3-10th-gen-4-gb-256-gb-ssd-windows-10-home-x412fa-ek362t-thin-light-laptop/p/itma2658f6798302?pid=COMFQV98JH3RDM34&lid=LSTCOMFQV98JH3RDM34WLW2YM&marketplace=FLIPKART&srno=b_1_22&otracker=browse&fm=organic&iid=0189bc6d-9604-4f11-8e8e-b2f557cefd65.COMFQV98JH3RDM34.SEARCH&ssid=jaoguw29n40000001603093631388,35990,10,19/10
1929,Lenovo Ideapad S340 Core i5 10th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home) 81VV ideapad S340 -1...,COMFNXKSZGKCJHFY,8,1,256,0,https://www.flipkart.com/lenovo-ideapad-s340-core-i5-10th-gen-8-gb-1-tb-hdd-256-gb-ssd-windows-10-home-81vv-14iil-u-thin-light-laptop/p/itm95347f941121d?pid=COMFNXKSZGKCJHFY&lid=LSTCOMFNXKSZGKCJHFYEEFCZX&marketplace=FLIPKART&spotlightTagId=BestvalueId_6bo%2Fb5g&srno=b_1_23&otracker=browse&fm=organic&iid=0189bc6d-9604-4f11-8e8e-b2f557cefd65.COMFNXKSZGKCJHFY.SEARCH&ssid=jaoguw29n40000001603093631388,54990,10,19/10
1930,Lenovo Ideapad L340 Core i5 9th Gen - (8 GB/1 TB HDD/Windows 10 Home/3 GB Graphics/NVIDIA Geforce GTX ...,COMFSH28GQDJKCE2,8,1,0,3,https://www.flipkart.com/lenovo-ideapad-l340-core-i5-9th-gen-8-gb-1-tb-hdd-windows-10-home-3-gb-graphics-nvidia-geforce-gtx-1050-60-hz-l340-15irh-gaming-laptop/p/itmf8d225115dfd8?pid=COMFSH28GQDJKCE2&lid=LSTCOMFSH28GQDJKCE27C7RS1&marketplace=FLIPKART&srno=b_2_25&otracker=browse&fm=organic&iid=4438d047-fb24-406e-a6c6-74d80458e37b.COMFSH28GQDJKCE2.SEARCH&ssid=1ilxk9ohk00000001603093632584,56990,10,19/10
1931,Acer One 14 Pentium Dual Core - (4 GB/1 TB HDD/Windows 10 Home) Z2-485 Thin and Light Laptop,COMFUR8XH6ZS995D,4,1,0,0,https://www.flipkart.com/acer-one-14-pentium-dual-core-4-gb-1-tb-hdd-windows-10-home-z2-485-thin-light-laptop/p/itm7b6d6b88ad576?pid=COMFUR8XH6ZS995D&lid=LSTCOMFUR8XH6ZS995DJMFENX&marketplace=FLIPKART&srno=b_2_26&otracker=browse&fm=organic&iid=4438d047-fb24-406e-a6c6-74d80458e37b.COMFUR8XH6ZS995D.SEARCH&ssid=1ilxk9ohk00000001603093632584,19990,10,19/10
1932,Dell Inspiron Ryzen 5 Quad Core 3500U - (8 GB/512 GB SSD/Windows 10 Home) Inspiron 3505 Laptop,COMFVH9YHQFWKPYB,8,0,512,0,https://www.flipkart.com/dell-inspiron-ryzen-5-quad-core-3500u-8-gb-512-gb-ssd-windows-10-home-3505-laptop/p/itm00f372b195780?pid=COMFVH9YHQFWKPYB&lid=LSTCOMFVH9YHQFWKPYBSCCET3&marketplace=FLIPKART&srno=b_2_27&otracker=browse&fm=organic&iid=4438d047-fb24-406e-a6c6-74d80458e37b.COMFVH9YHQFWKPYB.SEARCH&ssid=1ilxk9ohk00000001603093632584,46990,10,19/10
1933,Asus ROG Strix G15 (2020) Core i7 10th Gen - (16 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA Ge...,COMFTWZDVMJPMHMB,16,0,512,4,https://www.flipkart.com/asus-rog-strix-g15-2020-core-i7-10th-gen-16-gb-512-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-gtx-1650-ti-144-hz-g512li-hn057t-gaming-laptop/p/itm11f2963c300e2?pid=COMFTWZDVMJPMHMB&lid=LSTCOMFTWZDVMJPMHMBBL0UO3&marketplace=FLIPKART&srno=b_2_30&otracker=browse&fm=organic&iid=4438d047-fb24-406e-a6c6-74d80458e37b.COMFTWZDVMJPMHMB.SEARCH&ssid=1ilxk9ohk00000001603093632584,86990,10,19/10
1934,Dell Inspiron 3000 Core i5 10th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/2 GB Graphics) 3593 La...,COMFRFWTRERPYDSS,8,1,256,2,https://www.flipkart.com/dell-inspiron-3000-core-i5-10th-gen-8-gb-1-tb-hdd-256-gb-ssd-windows-10-home-2-graphics-3593-laptop/p/itm5a4772e41f57b?pid=COMFRFWTRERPYDSS&lid=LSTCOMFRFWTRERPYDSS9AE964&marketplace=FLIPKART&srno=b_2_31&otracker=browse&fm=organic&iid=4438d047-fb24-406e-a6c6-74d80458e37b.COMFRFWTRERPYDSS.SEARCH&ssid=1ilxk9ohk00000001603093632584,62979,10,19/10
1935,Mi Notebook 14 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home) JYU4243IN Thin and Light Laptop,COMFW48WY8YY7HYB,8,0,512,0,https://www.flipkart.com/mi-notebook-14-core-i5-10th-gen-8-gb-512-gb-ssd-windows-10-home-jyu4243in-thin-light-laptop/p/itm970105b392f49?pid=COMFW48WY8YY7HYB&lid=LSTCOMFW48WY8YY7HYBSBWFAI&marketplace=FLIPKART&srno=b_2_33&otracker=browse&fm=organic&iid=4438d047-fb24-406e-a6c6-74d80458e37b.COMFW48WY8YY7HYB.SEARCH&ssid=1ilxk9ohk00000001603093632584,43999,10,19/10
1936,HP Pavilion x360 Core i7 8th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/2 GB Graphics) 14-dh0112T...,COMFSFNVSGVZZFCF,8,1,256,2,https://www.flipkart.com/hp-pavilion-x360-core-i7-8th-gen-8-gb-1-tb-hdd-256-gb-ssd-windows-10-home-2-graphics-14-dh0112tx-2-1-laptop/p/itm3bc4572fcd0fe?pid=COMFSFNVSGVZZFCF&lid=LSTCOMFSFNVSGVZZFCFE7OY2G&marketplace=FLIPKART&srno=b_2_34&otracker=browse&fm=organic&iid=4438d047-fb24-406e-a6c6-74d80458e37b.COMFSFNVSGVZZFCF.SEARCH&ssid=1ilxk9ohk00000001603093632584,77990,10,19/10
1937,Acer Aspire 7 Ryzen 7 Quad Core 3750H - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA Geforce ...,COMFR6AAHMJGE6ZK,8,0,512,4,https://www.flipkart.com/acer-aspire-7-ryzen-quad-core-3750h-8-gb-512-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-gtx-1650-60-hz-a715-41g-r9ae-gaming-laptop/p/itm266a73dee84f6?pid=COMFR6AAHMJGE6ZK&lid=LSTCOMFR6AAHMJGE6ZKWXXSEY&marketplace=FLIPKART&srno=b_2_35&otracker=browse&fm=organic&iid=4438d047-fb24-406e-a6c6-74d80458e37b.COMFR6AAHMJGE6ZK.SEARCH&ssid=1ilxk9ohk00000001603093632584,54990,10,19/10
1938,Asus TUF Gaming Core i5 9th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA Geforce GTX 16...,COMFTWZDTKF8YXHZ,8,0,512,4,https://www.flipkart.com/asus-tuf-gaming-core-i5-9th-gen-8-gb-512-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-gtx-1650-144-hz-fx505gt-hn101t-laptop/p/itma5badc55712a0?pid=COMFTWZDTKF8YXHZ&lid=LSTCOMFTWZDTKF8YXHZDVN6CQ&marketplace=FLIPKART&srno=b_2_37&otracker=browse&fm=organic&iid=4438d047-fb24-406e-a6c6-74d80458e37b.COMFTWZDTKF8YXHZ.SEARCH&ssid=1ilxk9ohk00000001603093632584,57990,10,19/10
1939,Asus VivoBook 14 Core i5 10th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/2 GB Graphics) X412FJ-EK...,COMFQV988HSYFK8H,8,1,256,2,https://www.flipkart.com/asus-vivobook-14-core-i5-10th-gen-8-gb-1-tb-hdd-256-gb-ssd-windows-10-home-2-graphics-x412fj-ek511t-thin-light-laptop/p/itmb84b305d0c225?pid=COMFQV988HSYFK8H&lid=LSTCOMFQV988HSYFK8H3BWRZ4&marketplace=FLIPKART&srno=b_2_38&otracker=browse&fm=organic&iid=4438d047-fb24-406e-a6c6-74d80458e37b.COMFQV988HSYFK8H.SEARCH&ssid=1ilxk9ohk00000001603093632584,54990,10,19/10
1940,Asus ROG Zephyrus G15 (2020) Ryzen 7 Quad Core 3750H - (16 GB/512 GB SSD/Windows 10 Home/6 GB Graphics...,COMFTWZDGWUTMFPC,16,0,512,6,https://www.flipkart.com/asus-rog-zephyrus-g15-2020-ryzen-7-quad-core-3750h-16-gb-512-gb-ssd-windows-10-home-6-graphics-nvidia-geforce-gtx-1660-ti-max-q-design-ga502du-hn100t-gaming-laptop/p/itmaaf329804ef94?pid=COMFTWZDGWUTMFPC&lid=LSTCOMFTWZDGWUTMFPCPT9TIR&marketplace=FLIPKART&srno=b_2_39&otracker=browse&fm=organic&iid=4438d047-fb24-406e-a6c6-74d80458e37b.COMFTWZDGWUTMFPC.SEARCH&ssid=1ilxk9ohk00000001603093632584,72990,10,19/10
1941,Asus ROG Strix G15 Core i7 10th Gen - (16 GB/1 TB SSD/Windows 10 Home/4 GB Graphics/NVIDIA Geforce GTX...,COMFT8GXH89GATFZ,16,0,1,4,https://www.flipkart.com/asus-rog-strix-g15-core-i7-10th-gen-16-gb-1-tb-ssd-windows-10-home-4-gb-graphics-nvidia-geforce-gtx-1650-ti-g512li-hn085t-gaming-laptop/p/itma045e09e44af6?pid=COMFT8GXH89GATFZ&lid=LSTCOMFT8GXH89GATFZTV0PA5&marketplace=FLIPKART&srno=b_2_41&otracker=browse&fm=organic&iid=4438d047-fb24-406e-a6c6-74d80458e37b.COMFT8GXH89GATFZ.SEARCH&ssid=1ilxk9ohk00000001603093632584,92990,10,19/10
1942,Dell G3 Core i7 10th Gen - (16 GB/1 TB HDD/256 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA Geforce GTX...,COMFVDHW65SRUQD6,16,1,256,4,https://www.flipkart.com/dell-g3-core-i7-10th-gen-16-gb-1-tb-hdd-256-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-gtx-1650-120-hz-3500-gaming-laptop/p/itm2f97d9ce34e03?pid=COMFVDHW65SRUQD6&lid=LSTCOMFVDHW65SRUQD6O7GLDT&marketplace=FLIPKART&srno=b_2_42&otracker=browse&fm=organic&iid=4438d047-fb24-406e-a6c6-74d80458e37b.COMFVDHW65SRUQD6.SEARCH&ssid=1ilxk9ohk00000001603093632584,88990,10,19/10
1943,Dell Vostro Core i3 10th Gen - (4 GB/1 TB HDD/Windows 10 Home) Vostro 3401 Thin and Light Laptop,COMFVM8ZYANZCSHW,4,1,0,0,https://www.flipkart.com/dell-vostro-core-i3-10th-gen-4-gb-1-tb-hdd-windows-10-home-3401-thin-light-laptop/p/itm355b757c264ec?pid=COMFVM8ZYANZCSHW&lid=LSTCOMFVM8ZYANZCSHWDK1FIW&marketplace=FLIPKART&srno=b_2_43&otracker=browse&fm=organic&iid=4438d047-fb24-406e-a6c6-74d80458e37b.COMFVM8ZYANZCSHW.SEARCH&ssid=1ilxk9ohk00000001603093632584,34690,10,19/10
1944,Apple MacBook Pro with Touch Bar Core i5 8th Gen - (8 GB/256 GB SSD/Mac OS Catalina) MXK32HN/A,COMFRZ3N6CHF4GGF,8,0,256,0,https://www.flipkart.com/apple-macbook-pro-touch-bar-core-i5-8th-gen-8-gb-256-gb-ssd-mac-os-catalina-mxk32hn-a/p/itm6c8770fa3101e?pid=COMFRZ3N6CHF4GGF&lid=LSTCOMFRZ3N6CHF4GGFULMOPF&marketplace=FLIPKART&srno=b_2_45&otracker=browse&fm=organic&iid=4438d047-fb24-406e-a6c6-74d80458e37b.COMFRZ3N6CHF4GGF.SEARCH&ssid=1ilxk9ohk00000001603093632584,118990,10,19/10
1945,HP Pavilion Gaming Core i5 9th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA Ge...,COMFU2RFF4TQX2AA,8,1,256,4,https://www.flipkart.com/hp-pavilion-gaming-core-i5-9th-gen-8-gb-1-tb-hdd-256-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-gtx-1650-15-dk0272tx-laptop/p/itm58e923572f6a0?pid=COMFU2RFF4TQX2AA&lid=LSTCOMFU2RFF4TQX2AAPRMDUQ&marketplace=FLIPKART&srno=b_2_46&otracker=browse&fm=organic&iid=4438d047-fb24-406e-a6c6-74d80458e37b.COMFU2RFF4TQX2AA.SEARCH&ssid=1ilxk9ohk00000001603093632584,66990,10,19/10
1946,Asus TUF Ryzen 7 Quad Core 3750H - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA Geforce GTX 1...,COMFUUBMHRJFCGCY,8,0,512,4,https://www.flipkart.com/asus-tuf-ryzen-7-quad-core-3750h-8-gb-512-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-gtx-1650-60-hz-fx705dt-au028t-gaming-laptop/p/itmfhmuq8h5xmhze?pid=COMFUUBMHRJFCGCY&lid=LSTCOMFUUBMHRJFCGCYEK4VRU&marketplace=FLIPKART&srno=b_2_47&otracker=browse&fm=organic&iid=4438d047-fb24-406e-a6c6-74d80458e37b.COMFUUBMHRJFCGCY.SEARCH&ssid=1ilxk9ohk00000001603093632584,59990,10,19/10
1947,Asus TUF Ryzen 5 Quad Core 3550H - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA Geforce GTX 1...,COMFUUBMZXTCRCN5,8,0,512,4,https://www.flipkart.com/asus-tuf-ryzen-5-quad-core-3550h-8-gb-512-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-gtx-1650-60-hz-fx705dt-au092t-gaming-laptop/p/itm7faa182e510fa?pid=COMFUUBMZXTCRCN5&lid=LSTCOMFUUBMZXTCRCN5WQIX5U&marketplace=FLIPKART&srno=b_3_49&otracker=browse&fm=organic&iid=de70b7fa-98d6-4717-ae56-20179d3f3d78.COMFUUBMZXTCRCN5.SEARCH&ssid=qcvg5xk11c0000001603093634239,54990,10,19/10
1948,HP Pavilion x360 Core i7 10th Gen - (8 GB/512 GB SSD/Windows 10 Home) 14-dh1180TU 2 in 1 Laptop,COMFU7ANKGZDRYWF,8,0,512,0,https://www.flipkart.com/hp-pavilion-x360-core-i7-10th-gen-8-gb-512-gb-ssd-windows-10-home-14-dh1180tu-2-1-laptop/p/itmac1125dfaab14?pid=COMFU7ANKGZDRYWF&lid=LSTCOMFU7ANKGZDRYWFZJG0Q6&marketplace=FLIPKART&srno=b_3_50&otracker=browse&fm=organic&iid=de70b7fa-98d6-4717-ae56-20179d3f3d78.COMFU7ANKGZDRYWF.SEARCH&ssid=qcvg5xk11c0000001603093634239,77990,10,19/10
1949,Acer Nitro 5 Ryzen 7 Octa Core 4800H - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA ...,COMFUKGCPCWY7TFN,8,1,256,4,https://www.flipkart.com/acer-nitro-5-ryzen-7-octa-core-4800h-8-gb-1-tb-hdd-256-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-gtx-1650-an515-44-r55a-gaming-laptop/p/itmc69846f4678c7?pid=COMFUKGCPCWY7TFN&lid=LSTCOMFUKGCPCWY7TFNAYKFOE&marketplace=FLIPKART&srno=b_3_51&otracker=browse&fm=organic&iid=de70b7fa-98d6-4717-ae56-20179d3f3d78.COMFUKGCPCWY7TFN.SEARCH&ssid=qcvg5xk11c0000001603093634239,74990,10,19/10
1950,Asus ROG Strix G15 (2020) Core i7 10th Gen - (16 GB/1 TB SSD/Windows 10 Home/4 GB Graphics/NVIDIA Gefo...,COMFTWZDATH2NEM5,16,0,1,4,https://www.flipkart.com/asus-rog-strix-g15-2020-core-i7-10th-gen-16-gb-1-tb-ssd-windows-10-home-4-gb-graphics-nvidia-geforce-gtx-1650-ti-144-hz-g512li-hn086t-gaming-laptop/p/itm7c8cf143808df?pid=COMFTWZDATH2NEM5&lid=LSTCOMFTWZDATH2NEM5YTT9NX&marketplace=FLIPKART&srno=b_3_53&otracker=browse&fm=organic&iid=de70b7fa-98d6-4717-ae56-20179d3f3d78.COMFTWZDATH2NEM5.SEARCH&ssid=qcvg5xk11c0000001603093634239,92990,10,19/10
1951,Apple MacBook Air Core i5 10th Gen - (8 GB/512 GB SSD/Mac OS Catalina) MVH22HN/A,COMFQXEGHHYTD5M6,8,0,512,0,https://www.flipkart.com/apple-macbook-air-core-i5-10th-gen-8-gb-512-gb-ssd-mac-os-catalina-mvh22hn-a/p/itm20292200fb5b3?pid=COMFQXEGHHYTD5M6&lid=LSTCOMFQXEGHHYTD5M6QNHDDR&marketplace=FLIPKART&srno=b_3_54&otracker=browse&fm=organic&iid=de70b7fa-98d6-4717-ae56-20179d3f3d78.COMFQXEGHHYTD5M6.SEARCH&ssid=qcvg5xk11c0000001603093634239,111990,10,19/10
1952,Asus VivoBook 14 Core i3 10th Gen - (4 GB/256 GB SSD/Windows 10 Home) X412FA-EK361T Thin and Light Lap...,COMFQV982CHH94WY,4,0,256,0,https://www.flipkart.com/asus-vivobook-14-core-i3-10th-gen-4-gb-256-gb-ssd-windows-10-home-x412fa-ek361t-thin-light-laptop/p/itmcc19c6eeba336?pid=COMFQV982CHH94WY&lid=LSTCOMFQV982CHH94WYWFBTIG&marketplace=FLIPKART&srno=b_3_55&otracker=browse&fm=organic&iid=de70b7fa-98d6-4717-ae56-20179d3f3d78.COMFQV982CHH94WY.SEARCH&ssid=qcvg5xk11c0000001603093634239,35990,10,19/10
1953,Lenovo ThinkPad E14 Core i3 10th Gen - (4 GB/256 GB SSD/Windows 10 Home) E14 Thin and Light Laptop,COMFUGF8XHQ9ZCXE,4,0,256,0,https://www.flipkart.com/lenovo-thinkpad-e14-core-i3-10th-gen-4-gb-256-gb-ssd-windows-10-home-thin-light-laptop/p/itm437fca51205f4?pid=COMFUGF8XHQ9ZCXE&lid=LSTCOMFUGF8XHQ9ZCXEGNBERF&marketplace=FLIPKART&srno=b_3_57&otracker=browse&fm=organic&iid=de70b7fa-98d6-4717-ae56-20179d3f3d78.COMFUGF8XHQ9ZCXE.SEARCH&ssid=qcvg5xk11c0000001603093634239,40990,10,19/10
1954,HP 15s Core i3 10th Gen - (4 GB/1 TB HDD/Windows 10 Home) 15s-du2069TU Thin and Light Laptop,COMFRH6ZPGVVVJP6,4,1,0,0,https://www.flipkart.com/hp-15s-core-i3-10th-gen-4-gb-1-tb-hdd-windows-10-home-15s-du2069tu-thin-light-laptop/p/itm67c0fd6ee3eaa?pid=COMFRH6ZPGVVVJP6&lid=LSTCOMFRH6ZPGVVVJP6MYQGKO&marketplace=FLIPKART&srno=b_3_58&otracker=browse&fm=organic&iid=de70b7fa-98d6-4717-ae56-20179d3f3d78.COMFRH6ZPGVVVJP6.SEARCH&ssid=qcvg5xk11c0000001603093634239,37990,10,19/10
1955,Acer Aspire 5 Core i3 10th Gen - (4 GB + 32 GB Optane/512 GB SSD/Windows 10 Home) A514-53-316M Thin an...,COMFTRPTHHYK93GH,4,0,32,0,https://www.flipkart.com/acer-aspire-5-core-i3-10th-gen-4-gb-32-optane-512-ssd-windows-10-home-a514-53-316m-thin-light-laptop/p/itm6252c5d487e10?pid=COMFTRPTHHYK93GH&lid=LSTCOMFTRPTHHYK93GH01REE5&marketplace=FLIPKART&srno=b_3_59&otracker=browse&fm=organic&iid=de70b7fa-98d6-4717-ae56-20179d3f3d78.COMFTRPTHHYK93GH.SEARCH&ssid=qcvg5xk11c0000001603093634239,37990,10,19/10
1956,Lenovo Ideapad L340 Core i5 9th Gen - (8 GB/1 TB HDD/Windows 10 Home/4 GB Graphics/NVIDIA Geforce GTX ...,COMFSH28EBGAMXZH,8,1,0,4,https://www.flipkart.com/lenovo-ideapad-l340-core-i5-9th-gen-8-gb-1-tb-hdd-windows-10-home-4-gb-graphics-nvidia-geforce-gtx-1650-60-hz-l340-15irh-gaming-laptop/p/itm956f5c12ef271?pid=COMFSH28EBGAMXZH&lid=LSTCOMFSH28EBGAMXZHLEHTWD&marketplace=FLIPKART&srno=b_3_61&otracker=browse&fm=organic&iid=de70b7fa-98d6-4717-ae56-20179d3f3d78.COMFSH28EBGAMXZH.SEARCH&ssid=qcvg5xk11c0000001603093634239,51990,10,19/10
1957,Lenovo Ideapad S340 Core i3 10th Gen - (8 GB/256 GB SSD/Windows 10 Home) S340-14IIL Thin and Light Lap...,COMFNXKSYBGJVWCG,8,0,256,0,https://www.flipkart.com/lenovo-ideapad-s340-core-i3-10th-gen-8-gb-256-gb-ssd-windows-10-home-s340-14iil-thin-light-laptop/p/itme2f58898b0882?pid=COMFNXKSYBGJVWCG&lid=LSTCOMFNXKSYBGJVWCGL7J7HX&marketplace=FLIPKART&srno=b_3_62&otracker=browse&fm=organic&iid=de70b7fa-98d6-4717-ae56-20179d3f3d78.COMFNXKSYBGJVWCG.SEARCH&ssid=qcvg5xk11c0000001603093634239,39990,10,19/10
1958,Asus VivoBook 15 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home) X509JA-BQ043T Laptop,COMFUXRENSGS2JVG,8,0,512,0,https://www.flipkart.com/asus-vivobook-15-core-i5-10th-gen-8-gb-512-gb-ssd-windows-10-home-x509ja-bq043t-laptop/p/itm7e8b416cefad4?pid=COMFUXRENSGS2JVG&lid=LSTCOMFUXRENSGS2JVGMIMYJC&marketplace=FLIPKART&srno=b_3_63&otracker=browse&fm=organic&iid=de70b7fa-98d6-4717-ae56-20179d3f3d78.COMFUXRENSGS2JVG.SEARCH&ssid=qcvg5xk11c0000001603093634239,45990,10,19/10
1959,Dell Inspiron Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home) Inspiron 5408 Thin and Light Laptop,COMFUZ3JZ6VQZN9Y,8,0,512,0,https://www.flipkart.com/dell-inspiron-core-i5-10th-gen-8-gb-512-gb-ssd-windows-10-home-5408-thin-light-laptop/p/itm79e996870a4a6?pid=COMFUZ3JZ6VQZN9Y&lid=LSTCOMFUZ3JZ6VQZN9Y4E0ZQB&marketplace=FLIPKART&srno=b_3_65&otracker=browse&fm=organic&iid=de70b7fa-98d6-4717-ae56-20179d3f3d78.COMFUZ3JZ6VQZN9Y.SEARCH&ssid=qcvg5xk11c0000001603093634239,61990,10,19/10
